Origin,DepDelayMinutes,Flights,Lat,Lng,Year,Month
SAN,22.0,6645,32.7336111111,-117.1897222222,2016,10
SAT,17.200000000000273,2688,29.5266666667,-98.4719444444,2016,10
SAV,23.899999999999977,655,32.1275,-81.20194,2016,10
SBA,63.400000000000034,534,34.42611,-119.84028,2016,10
SBN,23.600000000000023,477,41.70833,-86.31722,2016,10
SBP,51.5,275,35.23694,-120.64194,2016,10
SCC,6.499999999999993,62,70.19472,-148.46528,2016,10
SCE,37.599999999999994,88,40.84917,-77.84861,2016,10
SDF,12.0,892,38.17444,-85.73611,2016,10
SEA,22.0,10885,47.4488888889,-122.309444444,2016,10
SFO,59.0,14801,37.6180555556,-122.3786111111,2016,10
SGF,21.400000000000034,239,37.24556,-93.38861,2016,10
SGU,7.0,181,37.0375,-113.5036111111,2016,10
SHV,7.0,520,32.44667,-93.82556,2016,10
SIT,4.299999999999997,89,57.04722,-135.36167,2016,10
SJC,27.0,3609,37.3627777778,-121.9291666667,2016,10
SJT,7.599999999999994,108,31.35778,-100.49639,2016,10
SJU,29.0,1760,18.4380555556,-66.0044444444,2016,10
SLC,12.0,9205,40.7861111111,-111.9822222222,2016,10
SMF,28.0,3587,38.6955555556,-121.5908333333,2016,10
SMX,33.89999999999997,10,34.89889,-120.4575,2016,10
SNA,31.0,3609,33.6755555556,-117.8683333333,2016,10
SPI,6.0,150,39.84417,-89.67806,2016,10
SPN,24.0,1,15.11889,145.72944,2016,10
SPS,3.9000000000000057,92,33.98889,-98.49194,2016,10
SRQ,17.0,210,27.39556,-82.55444,2016,10
STL,18.0,4768,38.7472222222,-90.3613888889,2016,10
STT,21.800000000000068,300,18.3369444444,-64.9730555556,2016,10
STX,9.400000000000006,66,17.70167,-64.80167,2016,10
SUN,2.0,57,43.50389,-114.29556,2016,10
SWF,30.50000000000002,63,41.50417,-74.10472,2016,10
SYR,19.0,474,43.1127777778,-76.1119444444,2016,10
TLH,17.900000000000006,202,30.3952777778,-84.3452777778,2016,10
TPA,17.0,4972,27.9755555556,-82.5333333333,2016,10
TRI,15.0,186,36.4752139,-82.4074194,2016,10
TTN,20.600000000000023,185,40.27667,-74.81333,2016,10
TUL,14.299999999999955,1150,36.19833,-95.88806,2016,10
TUS,25.0,1378,32.11611,-110.94111,2016,10
TVC,3.0,145,44.74139,-85.58222,2016,10
TWF,2.0,88,42.4818028,-114.4877333,2016,10
TXK,5.200000000000017,63,33.45361,-93.99111,2016,10
TYS,10.0,683,35.81111,-83.99389,2016,10
UST,54.40000000000007,28,29.95861111,-81.33888888,2016,10
VLD,13.0,88,30.78139,-83.27611,2016,10
VPS,9.0,286,30.4833333333,-86.5252777778,2016,10
WRG,63.39999999999996,62,56.48444,-132.36972,2016,10
XNA,16.0,525,36.28194,-94.30694,2016,10
YAK,2.6999999999999957,62,59.50333,-139.66028,2016,10
YUM,31.0,171,32.65667,-114.60611,2016,10
ABE,58.80000000000001,191,40.65194,-75.44056,2017,1
ABI,98.2000000000001,28,32.41139,-99.68194,2017,1
ABQ,34.0,1395,35.0402777778,-106.6091666667,2017,1
ABR,65.1,62,45.44917,-98.42194,2017,1
ABY,48.0,82,31.53556,-84.19444,2017,1
ACT,58.3,104,31.61139,-97.23056,2017,1
ACV,35.600000000000136,92,40.97806,-124.10861,2017,1
ACY,33.60000000000002,341,39.4575,-74.57722,2017,1
ADK,25.8,9,51.87806,-176.64611,2017,1
ADQ,22.500000000000007,42,57.75,-152.49389,2017,1
AEX,47.20000000000002,258,31.3275,-92.54861,2017,1
AGS,64.20000000000002,194,33.37,-81.9641666667,2017,1
ALB,29.0,767,42.74583333,-73.80527777,2017,1
AMA,19.80000000000001,248,35.21944,-101.70583,2017,1
ANC,16.600000000000136,1223,61.1741666667,-149.9816666667,2017,1
APN,79.8000000000001,52,45.07806,-83.56028,2017,1
ASE,124.39999999999998,695,39.22306,-106.86889,2017,1
ATL,48.0,30138,33.6394444444,-84.4280555556,2017,1
ATW,44.60000000000005,213,44.25806,-88.51917,2017,1
AUS,30.0,3737,30.1944444444,-97.67,2017,1
AVL,55.40000000000009,212,35.43611,-82.54167,2017,1
AVP,87.5,100,41.33833,-75.72333,2017,1
AZO,62.400000000000006,153,42.235,-85.55194,2017,1
BDL,26.0,1731,41.9388888889,-72.6833333333,2017,1
BET,13.0,83,60.7797222222,-161.8380555556,2017,1
BFL,0.0,178,35.43361,-119.05667,2017,1
BGM,51.60000000000008,58,42.20861,-75.97972,2017,1
BHM,47.0,912,33.5616666667,-86.7530555556,2017,1
BIL,41.60000000000002,240,45.80778,-108.54278,2017,1
BIS,74.3,108,46.77278,-100.74583,2017,1
BJI,17.799999999999997,62,47.51083,-94.93472,2017,1
BLI,21.5,76,48.79275,-122.537528,2017,1
BMI,61.799999999999955,112,40.47722,-88.91583,2017,1
BNA,34.0,4238,36.12666666,-86.68194444,2017,1
